work_unit_id,num_layers,epsilon,epsilon_decay,gamma_comp,dropout_prob,win_reward,reward_points_per_turn
229,2,0.028935833943596324,False,0.024816075900210968,0.027949606696324736,6.7920653609443296,1.3423460958148676
230,5,0.019313812443024655,True,0.04245630842027338,0.4430339474105074,0.39792975580240697,0.06157046248921795
231,2,0.08961750962209661,False,0.032227939068415756,0.38393569571005354,11.202002972156485,7.567640784735714
232,3,0.06161712657163184,False,0.06387380211913918,0.045753036248934065,5.862347130339724,0.015706255840432296
233,5,0.013352372804088549,True,0.019932377663788737,0.02637516948439872,0.5165840920131517,0.15005291924969005
234,1,0.07626650038413468,True,0.011920722022020469,0.2821905333479761,0.13957626760256123,0.5540152535264471
235,5,0.01912993765304655,False,0.05538924575218516,0.28503878021968343,26.85380518083441,0.033319023572212725
236,5,0.011731506798074809,True,0.04446539769941296,0.4670012587163294,0.6196536657466218,0.2242453672401015
237,2,0.05168063381134729,False,0.09572687732443484,0.24395136407842805,4.280496060254194,0.027497714965047017
238,2,0.011771543161884822,False,0.04564404878814606,0.15415651800469932,6.204503036317882,0.45136386732886663
239,4,0.015939666201347288,False,0.03289782139796996,0.3606304177381527,4.260228079023835,0.08930026313995429
240,2,0.02129043553497674,False,0.02282427660116982,0.20821153773970624,47.779964336872,0.7458291183990883
241,1,0.0276007136890452,False,0.05111617013377787,0.0256721900843489,1.5799431890700373,0.15561590281477825
242,4,0.08422853011892854,True,0.025495155629725284,0.34688497230498305,0.025565702944072496,0.20409550847729893
243,5,0.012067677351251967,True,0.01433302680430245,0.21914856958361723,0.337597839222531,0.017429920412690647
244,2,0.028374283562534366,False,0.021634999519495123,0.08362034643222865,4.729199386185595,0.052650376055057985
245,1,0.04490275753206983,False,0.02224152661146565,0.1714152543661695,53.17104560985283,0.3267340758414257
246,1,0.09304335539463579,True,0.07371370902111951,0.11999842611320938,0.8434933013948969,0.6939013926365101
247,2,0.03385464660966617,True,0.0178073461170429,0.47877274796998975,0.3758440058292926,0.5979297479126666
248,5,0.05840840125869104,True,0.03725577618216959,0.4822127868512879,0.0708391428987598,0.7132063958913148
249,3,0.0461649045750126,True,0.0950561935737966,0.11098230590815772,29.959821248937928,0.019869393740666683
250,4,0.010664603542568598,False,0.01351594156799828,0.20968107477955406,2.039114839340568,0.30791862439373924
251,1,0.07226556056780446,False,0.08005279077331846,0.3775833886090891,0.10751155185483166,0.0107510537336455
252,4,0.02697830946332367,True,0.014989271241605318,0.19380124140727922,0.36862107453778997,0.03026016820838609
253,2,0.04285727911106468,True,0.03552455009924911,0.40245363974233167,0.037228635661479895,4.359069340710759
254,5,0.09342116888040213,True,0.025844541952179185,0.3848281547514125,5.732966577120946,0.16182541361093478
255,4,0.026557109277318074,True,0.027608118248691138,0.16213682112839606,0.22111299315466768,0.7193443833121413
256,4,0.023223066112380432,True,0.04840647763276587,0.17313930844812908,2.2885370821717346,3.250909305417891
257,5,0.0624219506248911,False,0.013053522787158796,0.05047697296855802,9.515492633093105,0.2449935772749213
258,1,0.05039415220996573,True,0.012213394968783474,0.46988077862587174,1.9299401073189242,0.09333586478008966
259,5,0.01781355222840405,False,0.025919744402807122,0.373888261448869,59.33075506998579,1.832624416640373
260,4,0.011005133981154772,True,0.026378153200766565,0.45124566784024117,0.9142241367952216,6.976034771163104
261,4,0.017750226141128318,False,0.02626087862091739,0.4907047498101492,0.02743193687049497,0.02436690685217272
262,5,0.023499713566801514,True,0.012561157572093203,0.35183902623374175,0.21702540630009962,0.14908626258456378
263,1,0.03452388565151307,False,0.013891271746722526,0.16695392465938652,2.4367926914219344,2.8253428535748903
264,4,0.09123077764257304,True,0.08279358519662035,0.3167489747174013,6.835270967109612,9.126549865048815
265,5,0.017710026263192975,True,0.011395880653032067,0.4759652954003889,0.038291279494999185,2.2091099762849433
266,1,0.04120361715814776,False,0.047008507311971835,0.33455884303160577,72.42766769053182,0.03064346957550961
267,2,0.05768450244818931,True,0.08323813091842248,0.34068354780284765,0.18156506461517113,5.043640435280523
268,1,0.07930145321340978,False,0.020439811326303188,0.06650083865511269,0.07048497831036613,0.3917590131168179
269,2,0.09055356619338527,False,0.027416675635617015,0.3188511821071134,78.82912725731593,0.395335389784067
270,1,0.011241682268169654,False,0.06404416414387931,0.4738261123605374,76.60912700061787,0.9786461514032574
271,5,0.061248075328877466,True,0.011803564672682572,0.46164240309275034,0.3492424746860979,0.09837119668880463
272,1,0.01064096037634836,True,0.0233550632989734,0.2966836158757177,2.554011284420856,1.6031612590665614
273,1,0.07122463218176342,True,0.012981929899950447,0.3047257320831301,13.027740577677053,5.943280442156424
274,4,0.01415553174781656,True,0.034041795339692545,0.18220383188263933,21.590860464518716,0.11198868220722769
275,2,0.014067000579941173,False,0.04358457174562053,0.4933616904859541,0.014143703195961307,0.06748179699243581
